Komoditas,no,name,level,Provinsi,Bulan,Harga,Tanggal
Beras,II,Kalimantan Tengah,1,Kalimantan,Dec 2025,17750,2025-12-01
Beras,II,Kalimantan Timur,1,Kalimantan,Dec 2025,16250,2025-12-01
Beras,II,Kalimantan Barat,1,Kalimantan,Dec 2025,16550,2025-12-01
Beras,II,Kalimantan Utara,1,Kalimantan,Dec 2025,17250,2025-12-01
Beras,II,Kalimantan Selatan,1,Kalimantan,Jan 2026,17750,2026-01-01
Beras,II,Kalimantan Tengah,1,Kalimantan,Jan 2026,17850,2026-01-01
Beras,II,Kalimantan Timur,1,Kalimantan,Jan 2026,16150,2026-01-01
Beras,II,Kalimantan Barat,1,Kalimantan,Jan 2026,16300,2026-01-01
Beras,II,Kalimantan Utara,1,Kalimantan,Jan 2026,17200,2026-01-01
Beras,II,Kalimantan Selatan,1,Kalimantan,Feb 2026,17850,2026-02-01
Beras,II,Kalimantan Tengah,1,Kalimantan,Feb 2026,17850,2026-02-01
Beras,II,Kalimantan Timur,1,Kalimantan,Feb 2026,16050,2026-02-01
Beras,II,Kalimantan Barat,1,Kalimantan,Feb 2026,16300,2026-02-01
Beras,II,Kalimantan Utara,1,Kalimantan,Feb 2026,17450,2026-02-01
Beras,II,Kalimantan Selatan,1,Kalimantan,Mar 2026,18100,2026-03-01
Beras,II,Kalimantan Tengah,1,Kalimantan,Mar 2026,18250,2026-03-01
Beras,II,Kalimantan Timur,1,Kalimantan,Mar 2026,16100,2026-03-01
Beras,II,Kalimantan Barat,1,Kalimantan,Mar 2026,16300,2026-03-01
Beras,II,Kalimantan Utara,1,Kalimantan,Mar 2026,17650,2026-03-01
Beras,II,Kalimantan Selatan,1,Kalimantan,Apr 2026,18450,2026-04-01
Beras,II,Kalimantan Tengah,1,Kalimantan,Apr 2026,18900,2026-04-01
Beras,II,Kalimantan Timur,1,Kalimantan,Apr 2026,16200,2026-04-01
Beras,II,Kalimantan Barat,1,Kalimantan,Apr 2026,16500,2026-04-01
Beras,II,Kalimantan Utara,1,Kalimantan,Apr 2026,17750,2026-04-01
Beras,II,Kepulauan Riau,1,Kepulauan,Jan 2024,14300,2024-01-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Jan 2024,14650,2024-01-01
Beras,II,Kepulauan Riau,1,Kepulauan,Feb 2024,14450,2024-02-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Feb 2024,15850,2024-02-01
Beras,II,Kepulauan Riau,1,Kepulauan,Mar 2024,14600,2024-03-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Mar 2024,16400,2024-03-01
Beras,II,Kepulauan Riau,1,Kepulauan,Apr 2024,14600,2024-04-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Apr 2024,16200,2024-04-01
Beras,II,Kepulauan Riau,1,Kepulauan,May 2024,14700,2024-05-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,May 2024,15800,2024-05-01
Beras,II,Kepulauan Riau,1,Kepulauan,Jun 2024,14700,2024-06-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Jun 2024,15400,2024-06-01
Beras,II,Kepulauan Riau,1,Kepulauan,Jul 2024,14850,2024-07-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Jul 2024,15150,2024-07-01
Beras,II,Kepulauan Riau,1,Kepulauan,Aug 2024,14950,2024-08-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Aug 2024,15000,2024-08-01
Beras,II,Kepulauan Riau,1,Kepulauan,Sep 2024,15000,2024-09-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Sep 2024,15000,2024-09-01
Beras,II,Kepulauan Riau,1,Kepulauan,Oct 2024,15000,2024-10-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Oct 2024,15000,2024-10-01
Beras,II,Kepulauan Riau,1,Kepulauan,Nov 2024,14900,2024-11-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Nov 2024,15000,2024-11-01
Beras,II,Kepulauan Riau,1,Kepulauan,Dec 2024,15100,2024-12-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Dec 2024,15000,2024-12-01
Beras,II,Kepulauan Riau,1,Kepulauan,Jan 2025,15200,2025-01-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Jan 2025,15000,2025-01-01
Beras,II,Kepulauan Riau,1,Kepulauan,Feb 2025,15200,2025-02-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Feb 2025,15050,2025-02-01
Beras,II,Kepulauan Riau,1,Kepulauan,Mar 2025,15100,2025-03-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Mar 2025,15000,2025-03-01
Beras,II,Kepulauan Riau,1,Kepulauan,Apr 2025,15100,2025-04-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Apr 2025,15000,2025-04-01
Beras,II,Kepulauan Riau,1,Kepulauan,May 2025,15100,2025-05-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,May 2025,15050,2025-05-01
Beras,II,Kepulauan Riau,1,Kepulauan,Jun 2025,15100,2025-06-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Jun 2025,15250,2025-06-01
Beras,II,Kepulauan Riau,1,Kepulauan,Jul 2025,15150,2025-07-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Jul 2025,15350,2025-07-01
Beras,II,Kepulauan Riau,1,Kepulauan,Aug 2025,15200,2025-08-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Aug 2025,15350,2025-08-01
Beras,II,Kepulauan Riau,1,Kepulauan,Sep 2025,15150,2025-09-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Sep 2025,15350,2025-09-01
Beras,II,Kepulauan Riau,1,Kepulauan,Oct 2025,15050,2025-10-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Oct 2025,15300,2025-10-01
Beras,II,Kepulauan Riau,1,Kepulauan,Nov 2025,14950,2025-11-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Nov 2025,15300,2025-11-01
Beras,II,Kepulauan Riau,1,Kepulauan,Dec 2025,15100,2025-12-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Dec 2025,15300,2025-12-01
Beras,II,Kepulauan Riau,1,Kepulauan,Jan 2026,15400,2026-01-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Jan 2026,15200,2026-01-01
Beras,II,Kepulauan Riau,1,Kepulauan,Feb 2026,15450,2026-02-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Feb 2026,15150,2026-02-01
Beras,II,Kepulauan Riau,1,Kepulauan,Mar 2026,15450,2026-03-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Mar 2026,15150,2026-03-01
Beras,II,Kepulauan Riau,1,Kepulauan,Apr 2026,15500,2026-04-01
Beras,II,Kepulauan Bangka Belitung,1,Kepulauan,Apr 2026,15250,2026-04-01
Beras,II,Lampung,1,Lampung,Jan 2024,13750,2024-01-01
Beras,II,Lampung,1,Lampung,Feb 2024,14400,2024-02-01
Beras,II,Lampung,1,Lampung,Mar 2024,14700,2024-03-01
Beras,II,Lampung,1,Lampung,Apr 2024,14600,2024-04-01
Beras,II,Lampung,1,Lampung,May 2024,14000,2024-05-01
Beras,II,Lampung,1,Lampung,Jun 2024,13950,2024-06-01
Beras,II,Lampung,1,Lampung,Jul 2024,14050,2024-07-01
Beras,II,Lampung,1,Lampung,Aug 2024,14200,2024-08-01
Beras,II,Lampung,1,Lampung,Sep 2024,14350,2024-09-01
Beras,II,Lampung,1,Lampung,Oct 2024,14400,2024-10-01
Beras,II,Lampung,1,Lampung,Nov 2024,14500,2024-11-01
Beras,II,Lampung,1,Lampung,Dec 2024,14500,2024-12-01
Beras,II,Lampung,1,Lampung,Jan 2025,14550,2025-01-01
Beras,II,Lampung,1,Lampung,Feb 2025,14500,2025-02-01
Beras,II,Lampung,1,Lampung,Mar 2025,14700,2025-03-01
Beras,II,Lampung,1,Lampung,Apr 2025,14700,2025-04-01
Beras,II,Lampung,1,Lampung,May 2025,14500,2025-05-01
Beras,II,Lampung,1,Lampung,Jun 2025,14550,2025-06-01
Beras,II,Lampung,1,Lampung,Jul 2025,14750,2025-07-01
Beras,II,Lampung,1,Lampung,Aug 2025,14800,2025-08-01
Beras,II,Lampung,1,Lampung,Sep 2025,14800,2025-09-01
Beras,II,Lampung,1,Lampung,Oct 2025,14800,2025-10-01
Beras,II,Lampung,1,Lampung,Nov 2025,14750,2025-11-01
Beras,II,Lampung,1,Lampung,Dec 2025,14650,2025-12-01
Beras,II,Lampung,1,Lampung,Jan 2026,14750,2026-01-01
Beras,II,Lampung,1,Lampung,Feb 2026,14850,2026-02-01
Beras,II,Lampung,1,Lampung,Mar 2026,14850,2026-03-01
Beras,II,Lampung,1,Lampung,Apr 2026,14850,2026-04-01
Beras,II,Maluku,1,Maluku,Jan 2024,15200,2024-01-01
Beras,II,Maluku Utara,1,Maluku,Jan 2024,15750,2024-01-01
Beras,II,Maluku,1,Maluku,Feb 2024,15450,2024-02-01
Beras,II,Maluku Utara,1,Maluku,Feb 2024,16200,2024-02-01
Beras,II,Maluku,1,Maluku,Mar 2024,15750,2024-03-01
Beras,II,Maluku Utara,1,Maluku,Mar 2024,16850,2024-03-01
Beras,II,Maluku,1,Maluku,Apr 2024,15950,2024-04-01
Beras,II,Maluku Utara,1,Maluku,Apr 2024,16850,2024-04-01
Beras,II,Maluku,1,Maluku,May 2024,16050,2024-05-01
Beras,II,Maluku Utara,1,Maluku,May 2024,16800,2024-05-01
Beras,II,Maluku,1,Maluku,Jun 2024,16200,2024-06-01
Beras,II,Maluku Utara,1,Maluku,Jun 2024,16650,2024-06-01
Beras,II,Maluku,1,Maluku,Jul 2024,16150,2024-07-01
Beras,II,Maluku Utara,1,Maluku,Jul 2024,16700,2024-07-01
Beras,II,Maluku,1,Maluku,Aug 2024,16200,2024-08-01
Beras,II,Maluku Utara,1,Maluku,Aug 2024,16750,2024-08-01
Beras,II,Maluku,1,Maluku,Sep 2024,16200,2024-09-01
Beras,II,Maluku Utara,1,Maluku,Sep 2024,16700,2024-09-01
Beras,II,Maluku,1,Maluku,Oct 2024,16200,2024-10-01
Beras,II,Maluku Utara,1,Maluku,Oct 2024,16700,2024-10-01
Beras,II,Maluku,1,Maluku,Nov 2024,16150,2024-11-01
Beras,II,Maluku Utara,1,Maluku,Nov 2024,16700,2024-11-01
Beras,II,Maluku,1,Maluku,Dec 2024,16100,2024-12-01
Beras,II,Maluku Utara,1,Maluku,Dec 2024,16700,2024-12-01
Beras,II,Maluku,1,Maluku,Jan 2025,16100,2025-01-01
Beras,II,Maluku Utara,1,Maluku,Jan 2025,16700,2025-01-01
Beras,II,Maluku,1,Maluku,Feb 2025,16150,2025-02-01
Beras,II,Maluku Utara,1,Maluku,Feb 2025,16700,2025-02-01
Beras,II,Maluku,1,Maluku,Mar 2025,16200,2025-03-01
Beras,II,Maluku Utara,1,Maluku,Mar 2025,16700,2025-03-01
Beras,II,Maluku,1,Maluku,Apr 2025,16200,2025-04-01
Beras,II,Maluku Utara,1,Maluku,Apr 2025,16700,2025-04-01
Beras,II,Maluku,1,Maluku,May 2025,16350,2025-05-01
Beras,II,Maluku Utara,1,Maluku,May 2025,16700,2025-05-01
Beras,II,Maluku,1,Maluku,Jun 2025,16800,2025-06-01
Beras,II,Maluku Utara,1,Maluku,Jun 2025,16700,2025-06-01
Beras,II,Maluku,1,Maluku,Jul 2025,17000,2025-07-01
Beras,II,Maluku Utara,1,Maluku,Jul 2025,16700,2025-07-01
Beras,II,Maluku,1,Maluku,Aug 2025,16850,2025-08-01
Beras,II,Maluku Utara,1,Maluku,Aug 2025,16750,2025-08-01
Beras,II,Maluku,1,Maluku,Sep 2025,16850,2025-09-01
Beras,II,Maluku Utara,1,Maluku,Sep 2025,16750,2025-09-01
Beras,II,Maluku,1,Maluku,Oct 2025,16900,2025-10-01
Beras,II,Maluku Utara,1,Maluku,Oct 2025,16900,2025-10-01
Beras,II,Maluku,1,Maluku,Nov 2025,16800,2025-11-01
Beras,II,Maluku Utara,1,Maluku,Nov 2025,17250,2025-11-01
Beras,II,Maluku,1,Maluku,Dec 2025,16700,2025-12-01
Beras,II,Maluku Utara,1,Maluku,Dec 2025,17400,2025-12-01
Beras,II,Maluku,1,Maluku,Jan 2026,16650,2026-01-01
Beras,II,Maluku Utara,1,Maluku,Jan 2026,17400,2026-01-01
Beras,II,Maluku,1,Maluku,Feb 2026,16700,2026-02-01
Beras,II,Maluku Utara,1,Maluku,Feb 2026,17300,2026-02-01
Beras,II,Maluku,1,Maluku,Mar 2026,16750,2026-03-01
Beras,II,Maluku Utara,1,Maluku,Mar 2026,17400,2026-03-01
Beras,II,Maluku,1,Maluku,Apr 2026,16750,2026-04-01
Beras,II,Maluku Utara,1,Maluku,Apr 2026,17650,2026-04-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Jan 2024,15100,2024-01-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Jan 2024,13350,2024-01-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Feb 2024,15400,2024-02-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Feb 2024,14050,2024-02-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Mar 2024,16100,2024-03-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Mar 2024,14450,2024-03-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Apr 2024,16150,2024-04-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Apr 2024,13400,2024-04-01
Beras,II,Nusa Tenggara Timur,1,Nusa,May 2024,16000,2024-05-01
Beras,II,Nusa Tenggara Barat,1,Nusa,May 2024,13300,2024-05-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Jun 2024,15750,2024-06-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Jun 2024,13450,2024-06-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Jul 2024,15500,2024-07-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Jul 2024,13500,2024-07-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Aug 2024,15400,2024-08-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Aug 2024,13450,2024-08-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Sep 2024,15400,2024-09-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Sep 2024,13500,2024-09-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Oct 2024,15400,2024-10-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Oct 2024,13750,2024-10-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Nov 2024,15450,2024-11-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Nov 2024,13750,2024-11-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Dec 2024,15450,2024-12-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Dec 2024,13750,2024-12-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Jan 2025,15400,2025-01-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Jan 2025,13900,2025-01-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Feb 2025,15400,2025-02-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Feb 2025,13900,2025-02-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Mar 2025,15400,2025-03-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Mar 2025,13900,2025-03-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Apr 2025,15400,2025-04-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Apr 2025,13900,2025-04-01
Beras,II,Nusa Tenggara Timur,1,Nusa,May 2025,15300,2025-05-01
Beras,II,Nusa Tenggara Barat,1,Nusa,May 2025,13850,2025-05-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Jun 2025,15300,2025-06-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Jun 2025,13850,2025-06-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Jul 2025,15300,2025-07-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Jul 2025,14000,2025-07-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Aug 2025,15400,2025-08-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Aug 2025,13950,2025-08-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Sep 2025,15450,2025-09-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Sep 2025,13950,2025-09-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Oct 2025,15400,2025-10-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Oct 2025,13900,2025-10-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Nov 2025,15350,2025-11-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Nov 2025,13900,2025-11-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Dec 2025,15300,2025-12-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Dec 2025,13850,2025-12-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Jan 2026,15300,2026-01-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Jan 2026,13850,2026-01-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Feb 2026,15300,2026-02-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Feb 2026,13900,2026-02-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Mar 2026,15250,2026-03-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Mar 2026,13900,2026-03-01
Beras,II,Nusa Tenggara Timur,1,Nusa,Apr 2026,15300,2026-04-01
Beras,II,Nusa Tenggara Barat,1,Nusa,Apr 2026,13950,2026-04-01
Beras,II,Papua Barat,1,Papua,Jan 2024,15600,2024-01-01
Beras,II,Papua,1,Papua,Jan 2024,15350,2024-01-01
Beras,II,Papua Barat,1,Papua,Feb 2024,15750,2024-02-01
Beras,II,Papua,1,Papua,Feb 2024,15800,2024-02-01
Beras,II,Papua Barat,1,Papua,Mar 2024,16200,2024-03-01
Beras,II,Papua,1,Papua,Mar 2024,17350,2024-03-01
Beras,II,Papua Barat,1,Papua,Apr 2024,16500,2024-04-01
Beras,II,Papua,1,Papua,Apr 2024,17000,2024-04-01
Beras,II,Papua Barat,1,Papua,May 2024,16800,2024-05-01
Beras,II,Papua,1,Papua,May 2024,16900,2024-05-01
Beras,II,Papua Barat,1,Papua,Jun 2024,16900,2024-06-01
Beras,II,Papua,1,Papua,Jun 2024,16950,2024-06-01
Beras,II,Papua Barat,1,Papua,Jul 2024,16750,2024-07-01
Beras,II,Papua,1,Papua,Jul 2024,17000,2024-07-01
Beras,II,Papua Barat,1,Papua,Aug 2024,16550,2024-08-01
Beras,II,Papua,1,Papua,Aug 2024,17050,2024-08-01
Beras,II,Papua Barat,1,Papua,Sep 2024,16650,2024-09-01
Beras,II,Papua,1,Papua,Sep 2024,17050,2024-09-01
Beras,II,Papua Barat,1,Papua,Oct 2024,16450,2024-10-01
Beras,II,Papua,1,Papua,Oct 2024,16900,2024-10-01
Beras,II,Papua Barat,1,Papua,Nov 2024,16350,2024-11-01
Beras,II,Papua,1,Papua,Nov 2024,16800,2024-11-01
Beras,II,Papua Barat,1,Papua,Dec 2024,16400,2024-12-01
Beras,II,Papua,1,Papua,Dec 2024,16800,2024-12-01
Beras,II,Papua Barat,1,Papua,Jan 2025,16400,2025-01-01
Beras,II,Papua,1,Papua,Jan 2025,16650,2025-01-01
Beras,II,Papua Barat,1,Papua,Feb 2025,16450,2025-02-01
Beras,II,Papua,1,Papua,Feb 2025,16800,2025-02-01
Beras,II,Papua Barat,1,Papua,Mar 2025,16450,2025-03-01
Beras,II,Papua,1,Papua,Mar 2025,17300,2025-03-01
Beras,II,Papua Barat,1,Papua,Apr 2025,16550,2025-04-01
Beras,II,Papua,1,Papua,Apr 2025,18150,2025-04-01
Beras,II,Papua Barat,1,Papua,May 2025,16700,2025-05-01
Beras,II,Papua,1,Papua,May 2025,18350,2025-05-01
Beras,II,Papua Barat,1,Papua,Jun 2025,16800,2025-06-01
Beras,II,Papua,1,Papua,Jun 2025,18500,2025-06-01
Beras,II,Papua Barat,1,Papua,Jul 2025,16950,2025-07-01
Beras,II,Papua,1,Papua,Jul 2025,18550,2025-07-01
Beras,II,Papua Barat,1,Papua,Aug 2025,16950,2025-08-01
Beras,II,Papua,1,Papua,Aug 2025,18850,2025-08-01
Beras,II,Papua Barat,1,Papua,Sep 2025,16900,2025-09-01
Beras,II,Papua,1,Papua,Sep 2025,18950,2025-09-01
Beras,II,Papua Barat,1,Papua,Oct 2025,16950,2025-10-01
Beras,II,Papua,1,Papua,Oct 2025,18900,2025-10-01
Beras,II,Papua Barat,1,Papua,Nov 2025,16900,2025-11-01
Beras,II,Papua,1,Papua,Nov 2025,18950,2025-11-01
Beras,II,Papua Barat,1,Papua,Dec 2025,16850,2025-12-01
Beras,II,Papua,1,Papua,Dec 2025,18800,2025-12-01
Beras,II,Papua Barat,1,Papua,Jan 2026,16800,2026-01-01
Beras,II,Papua,1,Papua,Jan 2026,18850,2026-01-01
Beras,II,Papua Barat,1,Papua,Feb 2026,16800,2026-02-01
Beras,II,Papua,1,Papua,Feb 2026,19050,2026-02-01
Beras,II,Papua Barat,1,Papua,Mar 2026,16850,2026-03-01
Beras,II,Papua,1,Papua,Mar 2026,19100,2026-03-01
Beras,II,Papua Barat,1,Papua,Apr 2026,16850,2026-04-01
Beras,II,Papua,1,Papua,Apr 2026,19050,2026-04-01
Beras,II,Riau,1,Riau,Jan 2024,15250,2024-01-01
Beras,II,Riau,1,Riau,Feb 2024,15350,2024-02-01
Beras,II,Riau,1,Riau,Mar 2024,15450,2024-03-01
Beras,II,Riau,1,Riau,Apr 2024,15500,2024-04-01
Beras,II,Riau,1,Riau,May 2024,15700,2024-05-01
Beras,II,Riau,1,Riau,Jun 2024,15750,2024-06-01
Beras,II,Riau,1,Riau,Jul 2024,15850,2024-07-01
Beras,II,Riau,1,Riau,Aug 2024,15850,2024-08-01
Beras,II,Riau,1,Riau,Sep 2024,15850,2024-09-01
Beras,II,Riau,1,Riau,Oct 2024,15900,2024-10-01
Beras,II,Riau,1,Riau,Nov 2024,15900,2024-11-01
Beras,II,Riau,1,Riau,Dec 2024,15900,2024-12-01
Beras,II,Riau,1,Riau,Jan 2025,15900,2025-01-01
Beras,II,Riau,1,Riau,Feb 2025,16000,2025-02-01
Beras,II,Riau,1,Riau,Mar 2025,16050,2025-03-01
Beras,II,Riau,1,Riau,Apr 2025,16050,2025-04-01
Beras,II,Riau,1,Riau,May 2025,16050,2025-05-01
Beras,II,Riau,1,Riau,Jun 2025,16300,2025-06-01
Beras,II,Riau,1,Riau,Jul 2025,16300,2025-07-01
Beras,II,Riau,1,Riau,Aug 2025,16300,2025-08-01
Beras,II,Riau,1,Riau,Sep 2025,16300,2025-09-01
Beras,II,Riau,1,Riau,Oct 2025,16300,2025-10-01
Beras,II,Riau,1,Riau,Nov 2025,16300,2025-11-01
Beras,II,Riau,1,Riau,Dec 2025,16300,2025-12-01
Beras,II,Riau,1,Riau,Jan 2026,16350,2026-01-01
Beras,II,Riau,1,Riau,Feb 2026,16350,2026-02-01
Beras,II,Riau,1,Riau,Mar 2026,16400,2026-03-01
Beras,II,Riau,1,Riau,Apr 2026,16400,2026-04-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Jan 2024,14150,2024-01-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Jan 2024,13050,2024-01-01
Beras,II,Sulawesi Utara,1,Sulawesi,Jan 2024,13650,2024-01-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Jan 2024,14200,2024-01-01
Beras,II,Sulawesi Barat,1,Sulawesi,Jan 2024,13600,2024-01-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Feb 2024,14700,2024-02-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Feb 2024,13500,2024-02-01
Beras,II,Sulawesi Utara,1,Sulawesi,Feb 2024,14600,2024-02-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Feb 2024,15000,2024-02-01
Beras,II,Sulawesi Barat,1,Sulawesi,Feb 2024,14400,2024-02-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Mar 2024,16200,2024-03-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Mar 2024,14150,2024-03-01
Beras,II,Sulawesi Utara,1,Sulawesi,Mar 2024,15950,2024-03-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Mar 2024,16600,2024-03-01
Beras,II,Sulawesi Barat,1,Sulawesi,Mar 2024,15100,2024-03-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Apr 2024,15750,2024-04-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Apr 2024,13850,2024-04-01
Beras,II,Sulawesi Utara,1,Sulawesi,Apr 2024,15500,2024-04-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Apr 2024,16150,2024-04-01
Beras,II,Sulawesi Barat,1,Sulawesi,Apr 2024,14150,2024-04-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,May 2024,15200,2024-05-01
Beras,II,Sulawesi Selatan,1,Sulawesi,May 2024,13800,2024-05-01
Beras,II,Sulawesi Utara,1,Sulawesi,May 2024,14650,2024-05-01
Beras,II,Sulawesi Tengah,1,Sulawesi,May 2024,14700,2024-05-01
Beras,II,Sulawesi Barat,1,Sulawesi,May 2024,13750,2024-05-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Jun 2024,15050,2024-06-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Jun 2024,13800,2024-06-01
Beras,II,Sulawesi Utara,1,Sulawesi,Jun 2024,14350,2024-06-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Jun 2024,14550,2024-06-01
Beras,II,Sulawesi Barat,1,Sulawesi,Jun 2024,13800,2024-06-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Jul 2024,15150,2024-07-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Jul 2024,13850,2024-07-01
Beras,II,Sulawesi Utara,1,Sulawesi,Jul 2024,14350,2024-07-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Jul 2024,14900,2024-07-01
Beras,II,Sulawesi Barat,1,Sulawesi,Jul 2024,13900,2024-07-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Aug 2024,15000,2024-08-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Aug 2024,13700,2024-08-01
Beras,II,Sulawesi Utara,1,Sulawesi,Aug 2024,14400,2024-08-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Aug 2024,14950,2024-08-01
Beras,II,Sulawesi Barat,1,Sulawesi,Aug 2024,13800,2024-08-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Sep 2024,14800,2024-09-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Sep 2024,13700,2024-09-01
Beras,II,Sulawesi Utara,1,Sulawesi,Sep 2024,14450,2024-09-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Sep 2024,14800,2024-09-01
Beras,II,Sulawesi Barat,1,Sulawesi,Sep 2024,13650,2024-09-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Oct 2024,14800,2024-10-01
Beras,II,Sulawesi Selatan,1,Sulawesi,Oct 2024,13700,2024-10-01
Beras,II,Sulawesi Utara,1,Sulawesi,Oct 2024,14450,2024-10-01
Beras,II,Sulawesi Tengah,1,Sulawesi,Oct 2024,14750,2024-10-01
Beras,II,Sulawesi Barat,1,Sulawesi,Oct 2024,13300,2024-10-01
Beras,II,Sulawesi Tenggara,1,Sulawesi,Nov 2024,14700,2024-11-01
